"CODIGO_REFERENCIA ";"CODIGO_TALLA ";"NOMBRE_REFERNCIA ";"REFERNCIA ";"TALLA ";"CANTIDAD "
232;"13 ";"PANTALON DRIL ";"PDH0001 ";"ROJO ";"22"
232;"14 ";"PANTALON DRIL ";"PDH0001 ";"NARANJA ";"22"
232;"15 ";"PANTALON DRIL ";"PDH0001 ";"VERDE ";"22"
232;"16 ";"PANTALON DRIL ";"PDH0001 ";"BL X VER ";"22"
232;"17 ";"PANTALON DRIL ";"PDH0001 ";"BL X AZU ";"22"
232;"18 ";"PANTALON DRIL ";"PDH0001 ";"BL X NEG ";"22"
232;"19 ";"PANTALON DRIL ";"PDH0001 ";"BL X ROJ ";"22"
232;"20 ";"PANTALON DRIL ";"PDH0001 ";"AZUL OSCURO ";"22"
232;"21 ";"PANTALON DRIL ";"PDH0001 ";"NEGRA ";"22"
232;"129 ";"PANTALON DRIL ";"PDH0001 ";"VERDE CLARO ";"22"
232;"130 ";"PANTALON DRIL ";"PDH0001 ";"BLANCO ";"22"
232;"131 ";"PANTALON DRIL ";"PDH0001 ";"BL X AMA ";"22"
232;"132 ";"PANTALON DRIL ";"PDH0001 ";"BL X VER CLA ";"22"
233;"1 ";"JEAN HOMBRE ";"PJH0001 ";"N/A ";"22"
233;"2 ";"JEAN HOMBRE ";"PJH0001 ";"S ";"22"
233;"3 ";"JEAN HOMBRE ";"PJH0001 ";"M ";"22"
233;"4 ";"JEAN HOMBRE ";"PJH0001 ";"L ";"22"
233;"5 ";"JEAN HOMBRE ";"PJH0001 ";"XL ";"22"
233;"6 ";"JEAN HOMBRE ";"PJH0001 ";"10 ";"22"
233;"7 ";"JEAN HOMBRE ";"PJH0001 ";"12 ";"22"
233;"8 ";"JEAN HOMBRE ";"PJH0001 ";"14 ";"22"
233;"9 ";"JEAN HOMBRE ";"PJH0001 ";"16 ";"22"
233;"10 ";"JEAN HOMBRE ";"PJH0001 ";"18 ";"22"
233;"11 ";"JEAN HOMBRE ";"PJH0001 ";"AMARILLO ";"22"
233;"12 ";"JEAN HOMBRE ";"PJH0001 ";"AZUL REY ";"22"
233;"13 ";"JEAN HOMBRE ";"PJH0001 ";"ROJO ";"22"
233;"14 ";"JEAN HOMBRE ";"PJH0001 ";"NARANJA ";"22"
233;"15 ";"JEAN HOMBRE ";"PJH0001 ";"VERDE ";"22"
233;"16 ";"JEAN HOMBRE ";"PJH0001 ";"BL X VER ";"22"
233;"17 ";"JEAN HOMBRE ";"PJH0001 ";"BL X AZU ";"22"
233;"18 ";"JEAN HOMBRE ";"PJH0001 ";"BL X NEG ";"22"
233;"19 ";"JEAN HOMBRE ";"PJH0001 ";"BL X ROJ ";"22"
233;"20 ";"JEAN HOMBRE ";"PJH0001 ";"AZUL OSCURO ";"22"
233;"21 ";"JEAN HOMBRE ";"PJH0001 ";"NEGRA ";"22"
233;"129 ";"JEAN HOMBRE ";"PJH0001 ";"VERDE CLARO ";"22"
233;"130 ";"JEAN HOMBRE ";"PJH0001 ";"BLANCO ";"22"
233;"131 ";"JEAN HOMBRE ";"PJH0001 ";"BL X AMA ";"22"
233;"132 ";"JEAN HOMBRE ";"PJH0001 ";"BL X VER CLA ";"22"
234;"1 ";"PANTALON HOMBRE PROMOCION ";"PHM0001 ";"N/A ";"22"
234;"2 ";"PANTALON HOMBRE PROMOCION ";"PHM0001 ";"S ";"22"
234;"3 ";"PANTALON HOMBRE PROMOCION ";"PHM0001 ";"M ";"22"
234;"4 ";"PANTALON HOMBRE PROMOCION ";"PHM0001 ";"L ";"22"
234;"5 ";"PANTALON HOMBRE PROMOCION ";"PHM0001 ";"XL ";"22"
234;"6 ";"PANTALON HOMBRE PROMOCION ";"PHM0001 ";"10 ";"22"
234;"7 ";"PANTALON HOMBRE PROMOCION ";"PHM0001 ";"12 ";"22"
234;"8 ";"PANTALON HOMBRE PROMOCION ";"PHM0001 ";"14 ";"22"
234;"9 ";"PANTALON HOMBRE PROMOCION ";"PHM0001 ";"16 ";"22"
234;"10 ";"PANTALON HOMBRE PROMOCION ";"PHM0001 ";"18 ";"22"
234;"11 ";"PANTALON HOMBRE PROMOCION ";"PHM0001 ";"AMARILLO ";"22"
234;"12 ";"PANTALON HOMBRE PROMOCION ";"PHM0001 ";"AZUL REY ";"22"
234;"13 ";"PANTALON HOMBRE PROMOCION ";"PHM0001 ";"ROJO ";"22"
234;"14 ";"PANTALON HOMBRE PROMOCION ";"PHM0001 ";"NARANJA ";"22"
234;"15 ";"PANTALON HOMBRE PROMOCION ";"PHM0001 ";"VERDE ";"22"
234;"16 ";"PANTALON HOMBRE PROMOCION ";"PHM0001 ";"BL X VER ";"22"
234;"17 ";"PANTALON HOMBRE PROMOCION ";"PHM0001 ";"BL X AZU ";"22"
234;"18 ";"PANTALON HOMBRE PROMOCION ";"PHM0001 ";"BL X NEG ";"22"
234;"19 ";"PANTALON HOMBRE PROMOCION ";"PHM0001 ";"BL X ROJ ";"22"
234;"20 ";"PANTALON HOMBRE PROMOCION ";"PHM0001 ";"AZUL OSCURO ";"22"
234;"21 ";"PANTALON HOMBRE PROMOCION ";"PHM0001 ";"NEGRA ";"22"
234;"129 ";"PANTALON HOMBRE PROMOCION ";"PHM0001 ";"VERDE CLARO ";"22"
234;"130 ";"PANTALON HOMBRE PROMOCION ";"PHM0001 ";"BLANCO ";"22"
234;"131 ";"PANTALON HOMBRE PROMOCION ";"PHM0001 ";"BL X AMA ";"22"
234;"132 ";"PANTALON HOMBRE PROMOCION ";"PHM0001 ";"BL X VER CLA ";"22"
235;"1 ";"CHAQUETA PROMOCION ";"CHP0001 ";"N/A ";"22"
235;"2 ";"CHAQUETA PROMOCION ";"CHP0001 ";"S ";"22"
235;"3 ";"CHAQUETA PROMOCION ";"CHP0001 ";"M ";"22"
235;"4 ";"CHAQUETA PROMOCION ";"CHP0001 ";"L ";"22"
235;"5 ";"CHAQUETA PROMOCION ";"CHP0001 ";"XL ";"22"
235;"6 ";"CHAQUETA PROMOCION ";"CHP0001 ";"10 ";"22"
235;"7 ";"CHAQUETA PROMOCION ";"CHP0001 ";"12 ";"22"
235;"8 ";"CHAQUETA PROMOCION ";"CHP0001 ";"14 ";"22"
235;"9 ";"CHAQUETA PROMOCION ";"CHP0001 ";"16 ";"22"
235;"10 ";"CHAQUETA PROMOCION ";"CHP0001 ";"18 ";"22"
235;"11 ";"CHAQUETA PROMOCION ";"CHP0001 ";"AMARILLO ";"22"
235;"12 ";"CHAQUETA PROMOCION ";"CHP0001 ";"AZUL REY ";"22"
235;"13 ";"CHAQUETA PROMOCION ";"CHP0001 ";"ROJO ";"22"
235;"14 ";"CHAQUETA PROMOCION ";"CHP0001 ";"NARANJA ";"22"
235;"15 ";"CHAQUETA PROMOCION ";"CHP0001 ";"VERDE ";"22"
235;"16 ";"CHAQUETA PROMOCION ";"CHP0001 ";"BL X VER ";"22"
235;"17 ";"CHAQUETA PROMOCION ";"CHP0001 ";"BL X AZU ";"22"
235;"18 ";"CHAQUETA PROMOCION ";"CHP0001 ";"BL X NEG ";"22"
235;"19 ";"CHAQUETA PROMOCION ";"CHP0001 ";"BL X ROJ ";"22"
235;"20 ";"CHAQUETA PROMOCION ";"CHP0001 ";"AZUL OSCURO ";"22"
235;"21 ";"CHAQUETA PROMOCION ";"CHP0001 ";"NEGRA ";"22"
235;"129 ";"CHAQUETA PROMOCION ";"CHP0001 ";"VERDE CLARO ";"22"
235;"130 ";"CHAQUETA PROMOCION ";"CHP0001 ";"BLANCO ";"22"
235;"131 ";"CHAQUETA PROMOCION ";"CHP0001 ";"BL X AMA ";"22"
235;"132 ";"CHAQUETA PROMOCION ";"CHP0001 ";"BL X VER CLA ";"22"
236;"1 ";"CHAQUETA COLECCION ";"CHC0001 ";"N/A ";"22"
236;"2 ";"CHAQUETA COLECCION ";"CHC0001 ";"S ";"22"
236;"3 ";"CHAQUETA COLECCION ";"CHC0001 ";"M ";"22"
236;"4 ";"CHAQUETA COLECCION ";"CHC0001 ";"L ";"22"
236;"5 ";"CHAQUETA COLECCION ";"CHC0001 ";"XL ";"22"
236;"6 ";"CHAQUETA COLECCION ";"CHC0001 ";"10 ";"22"
236;"7 ";"CHAQUETA COLECCION ";"CHC0001 ";"12 ";"22"
236;"8 ";"CHAQUETA COLECCION ";"CHC0001 ";"14 ";"22"
236;"9 ";"CHAQUETA COLECCION ";"CHC0001 ";"16 ";"22"
236;"10 ";"CHAQUETA COLECCION ";"CHC0001 ";"18 ";"22"
236;"11 ";"CHAQUETA COLECCION ";"CHC0001 ";"AMARILLO ";"22"
236;"12 ";"CHAQUETA COLECCION ";"CHC0001 ";"AZUL REY ";"22"
236;"13 ";"CHAQUETA COLECCION ";"CHC0001 ";"ROJO ";"22"
236;"14 ";"CHAQUETA COLECCION ";"CHC0001 ";"NARANJA ";"22"
236;"15 ";"CHAQUETA COLECCION ";"CHC0001 ";"VERDE ";"22"
236;"16 ";"CHAQUETA COLECCION ";"CHC0001 ";"BL X VER ";"22"
236;"17 ";"CHAQUETA COLECCION ";"CHC0001 ";"BL X AZU ";"22"
236;"18 ";"CHAQUETA COLECCION ";"CHC0001 ";"BL X NEG ";"22"
236;"19 ";"CHAQUETA COLECCION ";"CHC0001 ";"BL X ROJ ";"22"
236;"20 ";"CHAQUETA COLECCION ";"CHC0001 ";"AZUL OSCURO ";"22"
236;"21 ";"CHAQUETA COLECCION ";"CHC0001 ";"NEGRA ";"22"
236;"129 ";"CHAQUETA COLECCION ";"CHC0001 ";"VERDE CLARO ";"22"
236;"130 ";"CHAQUETA COLECCION ";"CHC0001 ";"BLANCO ";"22"
236;"131 ";"CHAQUETA COLECCION ";"CHC0001 ";"BL X AMA ";"22"
236;"132 ";"CHAQUETA COLECCION ";"CHC0001 ";"BL X VER CLA ";"22"
237;"1 ";"CHAQUETA SPORT ";"CHS0001 ";"N/A ";"22"
237;"2 ";"CHAQUETA SPORT ";"CHS0001 ";"S ";"22"
237;"3 ";"CHAQUETA SPORT ";"CHS0001 ";"M ";"22"
237;"4 ";"CHAQUETA SPORT ";"CHS0001 ";"L ";"22"
237;"5 ";"CHAQUETA SPORT ";"CHS0001 ";"XL ";"22"
237;"6 ";"CHAQUETA SPORT ";"CHS0001 ";"10 ";"22"
237;"7 ";"CHAQUETA SPORT ";"CHS0001 ";"12 ";"22"
237;"8 ";"CHAQUETA SPORT ";"CHS0001 ";"14 ";"22"
237;"9 ";"CHAQUETA SPORT ";"CHS0001 ";"16 ";"22"
237;"10 ";"CHAQUETA SPORT ";"CHS0001 ";"18 ";"22"
237;"11 ";"CHAQUETA SPORT ";"CHS0001 ";"AMARILLO ";"22"
237;"12 ";"CHAQUETA SPORT ";"CHS0001 ";"AZUL REY ";"22"
237;"13 ";"CHAQUETA SPORT ";"CHS0001 ";"ROJO ";"22"
237;"14 ";"CHAQUETA SPORT ";"CHS0001 ";"NARANJA ";"22"
237;"15 ";"CHAQUETA SPORT ";"CHS0001 ";"VERDE ";"22"
237;"16 ";"CHAQUETA SPORT ";"CHS0001 ";"BL X VER ";"22"
237;"17 ";"CHAQUETA SPORT ";"CHS0001 ";"BL X AZU ";"22"
237;"18 ";"CHAQUETA SPORT ";"CHS0001 ";"BL X NEG ";"22"
237;"19 ";"CHAQUETA SPORT ";"CHS0001 ";"BL X ROJ ";"22"
237;"20 ";"CHAQUETA SPORT ";"CHS0001 ";"AZUL OSCURO ";"22"
237;"21 ";"CHAQUETA SPORT ";"CHS0001 ";"NEGRA ";"22"
237;"129 ";"CHAQUETA SPORT ";"CHS0001 ";"VERDE CLARO ";"22"
237;"130 ";"CHAQUETA SPORT ";"CHS0001 ";"BLANCO ";"22"
237;"131 ";"CHAQUETA SPORT ";"CHS0001 ";"BL X AMA ";"22"
237;"132 ";"CHAQUETA SPORT ";"CHS0001 ";"BL X VER CLA ";"22"
238;"1 ";"CHAQUETA CASUAL ";"CHI0001 ";"N/A ";"22"
238;"2 ";"CHAQUETA CASUAL ";"CHI0001 ";"S ";"22"
238;"3 ";"CHAQUETA CASUAL ";"CHI0001 ";"M ";"22"
238;"4 ";"CHAQUETA CASUAL ";"CHI0001 ";"L ";"22"
238;"5 ";"CHAQUETA CASUAL ";"CHI0001 ";"XL ";"22"
238;"6 ";"CHAQUETA CASUAL ";"CHI0001 ";"10 ";"22"
238;"7 ";"CHAQUETA CASUAL ";"CHI0001 ";"12 ";"22"
238;"8 ";"CHAQUETA CASUAL ";"CHI0001 ";"14 ";"22"
238;"9 ";"CHAQUETA CASUAL ";"CHI0001 ";"16 ";"22"
238;"10 ";"CHAQUETA CASUAL ";"CHI0001 ";"18 ";"22"
238;"11 ";"CHAQUETA CASUAL ";"CHI0001 ";"AMARILLO ";"22"
238;"12 ";"CHAQUETA CASUAL ";"CHI0001 ";"AZUL REY ";"22"
238;"13 ";"CHAQUETA CASUAL ";"CHI0001 ";"ROJO ";"22"
238;"14 ";"CHAQUETA CASUAL ";"CHI0001 ";"NARANJA ";"22"
238;"15 ";"CHAQUETA CASUAL ";"CHI0001 ";"VERDE ";"22"
238;"16 ";"CHAQUETA CASUAL ";"CHI0001 ";"BL X VER ";"22"
238;"17 ";"CHAQUETA CASUAL ";"CHI0001 ";"BL X AZU ";"22"
238;"18 ";"CHAQUETA CASUAL ";"CHI0001 ";"BL X NEG ";"22"
238;"19 ";"CHAQUETA CASUAL ";"CHI0001 ";"BL X ROJ ";"22"
238;"20 ";"CHAQUETA CASUAL ";"CHI0001 ";"AZUL OSCURO ";"22"
238;"21 ";"CHAQUETA CASUAL ";"CHI0001 ";"NEGRA ";"22"
238;"129 ";"CHAQUETA CASUAL ";"CHI0001 ";"VERDE CLARO ";"22"
238;"130 ";"CHAQUETA CASUAL ";"CHI0001 ";"BLANCO ";"22"
238;"131 ";"CHAQUETA CASUAL ";"CHI0001 ";"BL X AMA ";"22"
238;"132 ";"CHAQUETA CASUAL ";"CHI0001 ";"BL X VER CLA ";"22"
239;"1 ";"CAMISA SPORT ";"CAS0001 ";"N/A ";"22"
239;"2 ";"CAMISA SPORT ";"CAS0001 ";"S ";"22"
239;"3 ";"CAMISA SPORT ";"CAS0001 ";"M ";"22"
239;"4 ";"CAMISA SPORT ";"CAS0001 ";"L ";"22"
239;"5 ";"CAMISA SPORT ";"CAS0001 ";"XL ";"22"
239;"6 ";"CAMISA SPORT ";"CAS0001 ";"10 ";"22"
239;"7 ";"CAMISA SPORT ";"CAS0001 ";"12 ";"22"
239;"8 ";"CAMISA SPORT ";"CAS0001 ";"14 ";"22"
239;"9 ";"CAMISA SPORT ";"CAS0001 ";"16 ";"22"
239;"10 ";"CAMISA SPORT ";"CAS0001 ";"18 ";"22"
239;"11 ";"CAMISA SPORT ";"CAS0001 ";"AMARILLO ";"22"
239;"12 ";"CAMISA SPORT ";"CAS0001 ";"AZUL REY ";"22"
239;"13 ";"CAMISA SPORT ";"CAS0001 ";"ROJO ";"22"
239;"14 ";"CAMISA SPORT ";"CAS0001 ";"NARANJA ";"22"
239;"15 ";"CAMISA SPORT ";"CAS0001 ";"VERDE ";"22"
239;"16 ";"CAMISA SPORT ";"CAS0001 ";"BL X VER ";"22"
239;"17 ";"CAMISA SPORT ";"CAS0001 ";"BL X AZU ";"22"
239;"18 ";"CAMISA SPORT ";"CAS0001 ";"BL X NEG ";"22"
239;"19 ";"CAMISA SPORT ";"CAS0001 ";"BL X ROJ ";"22"
239;"20 ";"CAMISA SPORT ";"CAS0001 ";"AZUL OSCURO ";"22"
239;"21 ";"CAMISA SPORT ";"CAS0001 ";"NEGRA ";"22"
239;"129 ";"CAMISA SPORT ";"CAS0001 ";"VERDE CLARO ";"22"
239;"130 ";"CAMISA SPORT ";"CAS0001 ";"BLANCO ";"22"
239;"131 ";"CAMISA SPORT ";"CAS0001 ";"BL X AMA ";"22"
239;"132 ";"CAMISA SPORT ";"CAS0001 ";"BL X VER CLA ";"22"
240;"1 ";"SACO COLECCION ";"SHC0001 ";"N/A ";"22"
240;"2 ";"SACO COLECCION ";"SHC0001 ";"S ";"22"
240;"3 ";"SACO COLECCION ";"SHC0001 ";"M ";"22"
240;"4 ";"SACO COLECCION ";"SHC0001 ";"L ";"22"
240;"5 ";"SACO COLECCION ";"SHC0001 ";"XL ";"22"
240;"6 ";"SACO COLECCION ";"SHC0001 ";"10 ";"22"
240;"7 ";"SACO COLECCION ";"SHC0001 ";"12 ";"22"
240;"8 ";"SACO COLECCION ";"SHC0001 ";"14 ";"22"
240;"9 ";"SACO COLECCION ";"SHC0001 ";"16 ";"22"
240;"10 ";"SACO COLECCION ";"SHC0001 ";"18 ";"22"
240;"11 ";"SACO COLECCION ";"SHC0001 ";"AMARILLO ";"22"
240;"12 ";"SACO COLECCION ";"SHC0001 ";"AZUL REY ";"22"
240;"13 ";"SACO COLECCION ";"SHC0001 ";"ROJO ";"22"
240;"14 ";"SACO COLECCION ";"SHC0001 ";"NARANJA ";"22"
240;"15 ";"SACO COLECCION ";"SHC0001 ";"VERDE ";"22"
240;"16 ";"SACO COLECCION ";"SHC0001 ";"BL X VER ";"22"
240;"17 ";"SACO COLECCION ";"SHC0001 ";"BL X AZU ";"22"
240;"18 ";"SACO COLECCION ";"SHC0001 ";"BL X NEG ";"22"
240;"19 ";"SACO COLECCION ";"SHC0001 ";"BL X ROJ ";"22"
240;"20 ";"SACO COLECCION ";"SHC0001 ";"AZUL OSCURO ";"22"
240;"21 ";"SACO COLECCION ";"SHC0001 ";"NEGRA ";"22"
240;"129 ";"SACO COLECCION ";"SHC0001 ";"VERDE CLARO ";"22"
240;"130 ";"SACO COLECCION ";"SHC0001 ";"BLANCO ";"22"
240;"131 ";"SACO COLECCION ";"SHC0001 ";"BL X AMA ";"22"
240;"132 ";"SACO COLECCION ";"SHC0001 ";"BL X VER CLA ";"22"
241;"1 ";"CAMISETA POLO ";"CAP0001 ";"N/A ";"22"
241;"2 ";"CAMISETA POLO ";"CAP0001 ";"S ";"22"
241;"3 ";"CAMISETA POLO ";"CAP0001 ";"M ";"22"
241;"4 ";"CAMISETA POLO ";"CAP0001 ";"L ";"22"
241;"5 ";"CAMISETA POLO ";"CAP0001 ";"XL ";"22"
241;"6 ";"CAMISETA POLO ";"CAP0001 ";"10 ";"22"
241;"7 ";"CAMISETA POLO ";"CAP0001 ";"12 ";"22"
241;"8 ";"CAMISETA POLO ";"CAP0001 ";"14 ";"22"
241;"9 ";"CAMISETA POLO ";"CAP0001 ";"16 ";"22"
241;"10 ";"CAMISETA POLO ";"CAP0001 ";"18 ";"22"
241;"11 ";"CAMISETA POLO ";"CAP0001 ";"AMARILLO ";"22"
241;"12 ";"CAMISETA POLO ";"CAP0001 ";"AZUL REY ";"22"
241;"13 ";"CAMISETA POLO ";"CAP0001 ";"ROJO ";"22"
241;"14 ";"CAMISETA POLO ";"CAP0001 ";"NARANJA ";"22"
241;"15 ";"CAMISETA POLO ";"CAP0001 ";"VERDE ";"22"
241;"16 ";"CAMISETA POLO ";"CAP0001 ";"BL X VER ";"22"
241;"17 ";"CAMISETA POLO ";"CAP0001 ";"BL X AZU ";"22"
241;"18 ";"CAMISETA POLO ";"CAP0001 ";"BL X NEG ";"22"
241;"19 ";"CAMISETA POLO ";"CAP0001 ";"BL X ROJ ";"22"
241;"20 ";"CAMISETA POLO ";"CAP0001 ";"AZUL OSCURO ";"22"
241;"21 ";"CAMISETA POLO ";"CAP0001 ";"NEGRA ";"22"
241;"129 ";"CAMISETA POLO ";"CAP0001 ";"VERDE CLARO ";"22"
241;"130 ";"CAMISETA POLO ";"CAP0001 ";"BLANCO ";"22"
241;"131 ";"CAMISETA POLO ";"CAP0001 ";"BL X AMA ";"22"
241;"132 ";"CAMISETA POLO ";"CAP0001 ";"BL X VER CLA ";"22"
242;"1 ";"BATA COLECCION ";"BAC0001 ";"N/A ";"22"
242;"2 ";"BATA COLECCION ";"BAC0001 ";"S ";"22"
242;"3 ";"BATA COLECCION ";"BAC0001 ";"M ";"22"
242;"4 ";"BATA COLECCION ";"BAC0001 ";"L ";"22"
242;"5 ";"BATA COLECCION ";"BAC0001 ";"XL ";"22"
242;"6 ";"BATA COLECCION ";"BAC0001 ";"10 ";"22"
242;"7 ";"BATA COLECCION ";"BAC0001 ";"12 ";"22"
242;"8 ";"BATA COLECCION ";"BAC0001 ";"14 ";"22"
242;"9 ";"BATA COLECCION ";"BAC0001 ";"16 ";"22"
242;"10 ";"BATA COLECCION ";"BAC0001 ";"18 ";"22"
242;"11 ";"BATA COLECCION ";"BAC0001 ";"AMARILLO ";"22"
242;"12 ";"BATA COLECCION ";"BAC0001 ";"AZUL REY ";"22"
242;"13 ";"BATA COLECCION ";"BAC0001 ";"ROJO ";"22"
242;"14 ";"BATA COLECCION ";"BAC0001 ";"NARANJA ";"22"
242;"15 ";"BATA COLECCION ";"BAC0001 ";"VERDE ";"22"
242;"16 ";"BATA COLECCION ";"BAC0001 ";"BL X VER ";"22"
242;"17 ";"BATA COLECCION ";"BAC0001 ";"BL X AZU ";"22"
242;"18 ";"BATA COLECCION ";"BAC0001 ";"BL X NEG ";"22"
242;"19 ";"BATA COLECCION ";"BAC0001 ";"BL X ROJ ";"22"
242;"20 ";"BATA COLECCION ";"BAC0001 ";"AZUL OSCURO ";"22"
242;"21 ";"BATA COLECCION ";"BAC0001 ";"NEGRA ";"22"
242;"129 ";"BATA COLECCION ";"BAC0001 ";"VERDE CLARO ";"22"
242;"130 ";"BATA COLECCION ";"BAC0001 ";"BLANCO ";"22"
242;"131 ";"BATA COLECCION ";"BAC0001 ";"BL X AMA ";"22"
242;"132 ";"BATA COLECCION ";"BAC0001 ";"BL X VER CLA ";"22"
243;"1 ";"BATA PROMOCION ";"BAP0001 ";"N/A ";"22"
243;"2 ";"BATA PROMOCION ";"BAP0001 ";"S ";"22"
243;"3 ";"BATA PROMOCION ";"BAP0001 ";"M ";"22"
243;"4 ";"BATA PROMOCION ";"BAP0001 ";"L ";"22"
243;"5 ";"BATA PROMOCION ";"BAP0001 ";"XL ";"22"
243;"6 ";"BATA PROMOCION ";"BAP0001 ";"10 ";"22"
243;"7 ";"BATA PROMOCION ";"BAP0001 ";"12 ";"22"
243;"8 ";"BATA PROMOCION ";"BAP0001 ";"14 ";"22"
243;"9 ";"BATA PROMOCION ";"BAP0001 ";"16 ";"22"
243;"10 ";"BATA PROMOCION ";"BAP0001 ";"18 ";"22"
243;"11 ";"BATA PROMOCION ";"BAP0001 ";"AMARILLO ";"22"
243;"12 ";"BATA PROMOCION ";"BAP0001 ";"AZUL REY ";"22"
243;"13 ";"BATA PROMOCION ";"BAP0001 ";"ROJO ";"22"
243;"14 ";"BATA PROMOCION ";"BAP0001 ";"NARANJA ";"22"
243;"15 ";"BATA PROMOCION ";"BAP0001 ";"VERDE ";"22"
243;"16 ";"BATA PROMOCION ";"BAP0001 ";"BL X VER ";"22"
243;"17 ";"BATA PROMOCION ";"BAP0001 ";"BL X AZU ";"22"
243;"18 ";"BATA PROMOCION ";"BAP0001 ";"BL X NEG ";"22"
243;"19 ";"BATA PROMOCION ";"BAP0001 ";"BL X ROJ ";"22"
243;"20 ";"BATA PROMOCION ";"BAP0001 ";"AZUL OSCURO ";"22"
243;"21 ";"BATA PROMOCION ";"BAP0001 ";"NEGRA ";"22"
243;"129 ";"BATA PROMOCION ";"BAP0001 ";"VERDE CLARO ";"22"
243;"130 ";"BATA PROMOCION ";"BAP0001 ";"BLANCO ";"22"
243;"131 ";"BATA PROMOCION ";"BAP0001 ";"BL X AMA ";"22"
243;"132 ";"BATA PROMOCION ";"BAP0001 ";"BL X VER CLA ";"22"
244;"1 ";"CHAQUETA MUJER COLECCION ";"CMC0001 ";"N/A ";"22"
244;"2 ";"CHAQUETA MUJER COLECCION ";"CMC0001 ";"S ";"22"
244;"3 ";"CHAQUETA MUJER COLECCION ";"CMC0001 ";"M ";"22"
244;"4 ";"CHAQUETA MUJER COLECCION ";"CMC0001 ";"L ";"22"
244;"5 ";"CHAQUETA MUJER COLECCION ";"CMC0001 ";"XL ";"22"
244;"6 ";"CHAQUETA MUJER COLECCION ";"CMC0001 ";"10 ";"22"
244;"7 ";"CHAQUETA MUJER COLECCION ";"CMC0001 ";"12 ";"22"
244;"8 ";"CHAQUETA MUJER COLECCION ";"CMC0001 ";"14 ";"22"
244;"9 ";"CHAQUETA MUJER COLECCION ";"CMC0001 ";"16 ";"22"
244;"10 ";"CHAQUETA MUJER COLECCION ";"CMC0001 ";"18 ";"22"
244;"11 ";"CHAQUETA MUJER COLECCION ";"CMC0001 ";"AMARILLO ";"22"
244;"12 ";"CHAQUETA MUJER COLECCION ";"CMC0001 ";"AZUL REY ";"22"
244;"13 ";"CHAQUETA MUJER COLECCION ";"CMC0001 ";"ROJO ";"22"
244;"14 ";"CHAQUETA MUJER COLECCION ";"CMC0001 ";"NARANJA ";"22"
244;"15 ";"CHAQUETA MUJER COLECCION ";"CMC0001 ";"VERDE ";"22"
244;"16 ";"CHAQUETA MUJER COLECCION ";"CMC0001 ";"BL X VER ";"22"
244;"17 ";"CHAQUETA MUJER COLECCION ";"CMC0001 ";"BL X AZU ";"22"
244;"18 ";"CHAQUETA MUJER COLECCION ";"CMC0001 ";"BL X NEG ";"22"
244;"19 ";"CHAQUETA MUJER COLECCION ";"CMC0001 ";"BL X ROJ ";"22"
244;"20 ";"CHAQUETA MUJER COLECCION ";"CMC0001 ";"AZUL OSCURO ";"22"
244;"21 ";"CHAQUETA MUJER COLECCION ";"CMC0001 ";"NEGRA ";"22"
244;"129 ";"CHAQUETA MUJER COLECCION ";"CMC0001 ";"VERDE CLARO ";"22"
244;"130 ";"CHAQUETA MUJER COLECCION ";"CMC0001 ";"BLANCO ";"22"
244;"131 ";"CHAQUETA MUJER COLECCION ";"CMC0001 ";"BL X AMA ";"22"
244;"132 ";"CHAQUETA MUJER COLECCION ";"CMC0001 ";"BL X VER CLA ";"22"
245;"1 ";"CHAQUETA MUJER PROMOCION ";"CMP0001 ";"N/A ";"22"
245;"2 ";"CHAQUETA MUJER PROMOCION ";"CMP0001 ";"S ";"22"
245;"3 ";"CHAQUETA MUJER PROMOCION ";"CMP0001 ";"M ";"22"
245;"4 ";"CHAQUETA MUJER PROMOCION ";"CMP0001 ";"L ";"22"
245;"5 ";"CHAQUETA MUJER PROMOCION ";"CMP0001 ";"XL ";"22"
245;"6 ";"CHAQUETA MUJER PROMOCION ";"CMP0001 ";"10 ";"22"
245;"7 ";"CHAQUETA MUJER PROMOCION ";"CMP0001 ";"12 ";"22"
245;"8 ";"CHAQUETA MUJER PROMOCION ";"CMP0001 ";"14 ";"22"
245;"9 ";"CHAQUETA MUJER PROMOCION ";"CMP0001 ";"16 ";"22"
245;"10 ";"CHAQUETA MUJER PROMOCION ";"CMP0001 ";"18 ";"22"
245;"11 ";"CHAQUETA MUJER PROMOCION ";"CMP0001 ";"AMARILLO ";"22"
245;"12 ";"CHAQUETA MUJER PROMOCION ";"CMP0001 ";"AZUL REY ";"22"
245;"13 ";"CHAQUETA MUJER PROMOCION ";"CMP0001 ";"ROJO ";"22"
245;"14 ";"CHAQUETA MUJER PROMOCION ";"CMP0001 ";"NARANJA ";"22"
245;"15 ";"CHAQUETA MUJER PROMOCION ";"CMP0001 ";"VERDE ";"22"
245;"16 ";"CHAQUETA MUJER PROMOCION ";"CMP0001 ";"BL X VER ";"22"
245;"17 ";"CHAQUETA MUJER PROMOCION ";"CMP0001 ";"BL X AZU ";"22"
245;"18 ";"CHAQUETA MUJER PROMOCION ";"CMP0001 ";"BL X NEG ";"22"
245;"19 ";"CHAQUETA MUJER PROMOCION ";"CMP0001 ";"BL X ROJ ";"22"
245;"20 ";"CHAQUETA MUJER PROMOCION ";"CMP0001 ";"AZUL OSCURO ";"22"
