CODIGO REFERENCIA;CODIGO TALLA;NOMBRE REFERNCIA;REFERNCIA;TALLA;CANTIDAD
237;14;CHAQUETA SPORT;CHS0001;NARANJA;429
237;15;CHAQUETA SPORT;CHS0001;VERDE;430
237;16;CHAQUETA SPORT;CHS0001;BL X VER;431
237;17;CHAQUETA SPORT;CHS0001;BL X AZU;432
237;18;CHAQUETA SPORT;CHS0001;BL X NEG;433
237;19;CHAQUETA SPORT;CHS0001;BL X ROJ;434
237;20;CHAQUETA SPORT;CHS0001;AZUL OSCURO;435
237;21;CHAQUETA SPORT;CHS0001;NEGRA;436
237;129;CHAQUETA SPORT;CHS0001;VERDE CLARO;437
237;130;CHAQUETA SPORT;CHS0001;BLANCO;438
237;131;CHAQUETA SPORT;CHS0001;BL X AMA;439
237;132;CHAQUETA SPORT;CHS0001;BL X VER CLA;440
238;1;CHAQUETA CASUAL;CHI0001;N/A;441
238;2;CHAQUETA CASUAL;CHI0001;S;442
238;3;CHAQUETA CASUAL;CHI0001;M;443
238;4;CHAQUETA CASUAL;CHI0001;L;444
238;5;CHAQUETA CASUAL;CHI0001;XL;445
238;6;CHAQUETA CASUAL;CHI0001;10;446
238;7;CHAQUETA CASUAL;CHI0001;12;447
238;8;CHAQUETA CASUAL;CHI0001;14;448
238;9;CHAQUETA CASUAL;CHI0001;16;449
238;10;CHAQUETA CASUAL;CHI0001;18;450
238;11;CHAQUETA CASUAL;CHI0001;AMARILLO;451
238;12;CHAQUETA CASUAL;CHI0001;AZUL REY;452
238;13;CHAQUETA CASUAL;CHI0001;ROJO;453
238;14;CHAQUETA CASUAL;CHI0001;NARANJA;454
238;15;CHAQUETA CASUAL;CHI0001;VERDE;455
238;16;CHAQUETA CASUAL;CHI0001;BL X VER;456
238;17;CHAQUETA CASUAL;CHI0001;BL X AZU;457
238;18;CHAQUETA CASUAL;CHI0001;BL X NEG;458
238;19;CHAQUETA CASUAL;CHI0001;BL X ROJ;459
238;20;CHAQUETA CASUAL;CHI0001;AZUL OSCURO;460
238;21;CHAQUETA CASUAL;CHI0001;NEGRA;461
238;129;CHAQUETA CASUAL;CHI0001;VERDE CLARO;462
238;130;CHAQUETA CASUAL;CHI0001;BLANCO;463
238;131;CHAQUETA CASUAL;CHI0001;BL X AMA;464
238;132;CHAQUETA CASUAL;CHI0001;BL X VER CLA;465
239;1;CAMISA SPORT;CAS0001;N/A;466
239;2;CAMISA SPORT;CAS0001;S;467
239;3;CAMISA SPORT;CAS0001;M;468
239;4;CAMISA SPORT;CAS0001;L;469
239;5;CAMISA SPORT;CAS0001;XL;470
239;6;CAMISA SPORT;CAS0001;10;471
239;7;CAMISA SPORT;CAS0001;12;472
239;8;CAMISA SPORT;CAS0001;14;473
239;9;CAMISA SPORT;CAS0001;16;474
239;10;CAMISA SPORT;CAS0001;18;475
239;11;CAMISA SPORT;CAS0001;AMARILLO;476
239;12;CAMISA SPORT;CAS0001;AZUL REY;477
239;13;CAMISA SPORT;CAS0001;ROJO;478
239;14;CAMISA SPORT;CAS0001;NARANJA;479
239;15;CAMISA SPORT;CAS0001;VERDE;480
239;16;CAMISA SPORT;CAS0001;BL X VER;481
239;17;CAMISA SPORT;CAS0001;BL X AZU;482
239;18;CAMISA SPORT;CAS0001;BL X NEG;483
239;19;CAMISA SPORT;CAS0001;BL X ROJ;484
239;20;CAMISA SPORT;CAS0001;AZUL OSCURO;485
239;21;CAMISA SPORT;CAS0001;NEGRA;486
239;129;CAMISA SPORT;CAS0001;VERDE CLARO;487
239;130;CAMISA SPORT;CAS0001;BLANCO;488
239;131;CAMISA SPORT;CAS0001;BL X AMA;489
239;132;CAMISA SPORT;CAS0001;BL X VER CLA;490
240;1;SACO COLECCION;SHC0001;N/A;491
240;2;SACO COLECCION;SHC0001;S;492
240;3;SACO COLECCION;SHC0001;M;493
240;4;SACO COLECCION;SHC0001;L;494
240;5;SACO COLECCION;SHC0001;XL;495
240;6;SACO COLECCION;SHC0001;10;496
240;7;SACO COLECCION;SHC0001;12;497
240;8;SACO COLECCION;SHC0001;14;498
240;9;SACO COLECCION;SHC0001;16;499
240;10;SACO COLECCION;SHC0001;18;500
240;11;SACO COLECCION;SHC0001;AMARILLO;501
240;12;SACO COLECCION;SHC0001;AZUL REY;502
240;13;SACO COLECCION;SHC0001;ROJO;503
240;14;SACO COLECCION;SHC0001;NARANJA;504
240;15;SACO COLECCION;SHC0001;VERDE;505
240;16;SACO COLECCION;SHC0001;BL X VER;506
240;17;SACO COLECCION;SHC0001;BL X AZU;507
240;18;SACO COLECCION;SHC0001;BL X NEG;508
240;19;SACO COLECCION;SHC0001;BL X ROJ;509
240;20;SACO COLECCION;SHC0001;AZUL OSCURO;510
240;21;SACO COLECCION;SHC0001;NEGRA;511
240;129;SACO COLECCION;SHC0001;VERDE CLARO;512
240;130;SACO COLECCION;SHC0001;BLANCO;513
240;131;SACO COLECCION;SHC0001;BL X AMA;514
240;132;SACO COLECCION;SHC0001;BL X VER CLA;515
241;1;CAMISETA POLO;CAP0001;N/A;516
241;2;CAMISETA POLO;CAP0001;S;517
241;3;CAMISETA POLO;CAP0001;M;518
241;4;CAMISETA POLO;CAP0001;L;519
241;5;CAMISETA POLO;CAP0001;XL;520
241;6;CAMISETA POLO;CAP0001;10;521
241;7;CAMISETA POLO;CAP0001;12;522
241;8;CAMISETA POLO;CAP0001;14;523
241;9;CAMISETA POLO;CAP0001;16;524
241;10;CAMISETA POLO;CAP0001;18;525
241;11;CAMISETA POLO;CAP0001;AMARILLO;526
241;12;CAMISETA POLO;CAP0001;AZUL REY;527
241;13;CAMISETA POLO;CAP0001;ROJO;528
241;14;CAMISETA POLO;CAP0001;NARANJA;529
241;15;CAMISETA POLO;CAP0001;VERDE;530
241;16;CAMISETA POLO;CAP0001;BL X VER;531
241;17;CAMISETA POLO;CAP0001;BL X AZU;532
241;18;CAMISETA POLO;CAP0001;BL X NEG;533
241;19;CAMISETA POLO;CAP0001;BL X ROJ;534
241;20;CAMISETA POLO;CAP0001;AZUL OSCURO;535
241;21;CAMISETA POLO;CAP0001;NEGRA;536
241;129;CAMISETA POLO;CAP0001;VERDE CLARO;537
241;130;CAMISETA POLO;CAP0001;BLANCO;538
241;131;CAMISETA POLO;CAP0001;BL X AMA;539
241;132;CAMISETA POLO;CAP0001;BL X VER CLA;540
242;1;BATA COLECCION;BAC0001;N/A;541
242;2;BATA COLECCION;BAC0001;S;542
242;3;BATA COLECCION;BAC0001;M;543
242;4;BATA COLECCION;BAC0001;L;544
242;5;BATA COLECCION;BAC0001;XL;545
242;6;BATA COLECCION;BAC0001;10;546
242;7;BATA COLECCION;BAC0001;12;547
242;8;BATA COLECCION;BAC0001;14;548
242;9;BATA COLECCION;BAC0001;16;549
242;10;BATA COLECCION;BAC0001;18;550
242;11;BATA COLECCION;BAC0001;AMARILLO;551
242;12;BATA COLECCION;BAC0001;AZUL REY;552
242;13;BATA COLECCION;BAC0001;ROJO;553
242;14;BATA COLECCION;BAC0001;NARANJA;554
242;15;BATA COLECCION;BAC0001;VERDE;555
242;16;BATA COLECCION;BAC0001;BL X VER;556
242;17;BATA COLECCION;BAC0001;BL X AZU;557
242;18;BATA COLECCION;BAC0001;BL X NEG;558
242;19;BATA COLECCION;BAC0001;BL X ROJ;559
242;20;BATA COLECCION;BAC0001;AZUL OSCURO;560
242;21;BATA COLECCION;BAC0001;NEGRA;561
242;129;BATA COLECCION;BAC0001;VERDE CLARO;562
242;130;BATA COLECCION;BAC0001;BLANCO;563
242;131;BATA COLECCION;BAC0001;BL X AMA;564
242;132;BATA COLECCION;BAC0001;BL X VER CLA;565
243;1;BATA PROMOCION;BAP0001;N/A;566
243;2;BATA PROMOCION;BAP0001;S;567
243;3;BATA PROMOCION;BAP0001;M;568
243;4;BATA PROMOCION;BAP0001;L;569
243;5;BATA PROMOCION;BAP0001;XL;570
243;6;BATA PROMOCION;BAP0001;10;571
243;7;BATA PROMOCION;BAP0001;12;572
243;8;BATA PROMOCION;BAP0001;14;573
243;9;BATA PROMOCION;BAP0001;16;574
243;10;BATA PROMOCION;BAP0001;18;575
243;11;BATA PROMOCION;BAP0001;AMARILLO;576
243;12;BATA PROMOCION;BAP0001;AZUL REY;577
243;13;BATA PROMOCION;BAP0001;ROJO;578
243;14;BATA PROMOCION;BAP0001;NARANJA;579
243;15;BATA PROMOCION;BAP0001;VERDE;580
243;16;BATA PROMOCION;BAP0001;BL X VER;581
243;17;BATA PROMOCION;BAP0001;BL X AZU;582
243;18;BATA PROMOCION;BAP0001;BL X NEG;583
243;19;BATA PROMOCION;BAP0001;BL X ROJ;584
243;20;BATA PROMOCION;BAP0001;AZUL OSCURO;585
243;21;BATA PROMOCION;BAP0001;NEGRA;586
243;129;BATA PROMOCION;BAP0001;VERDE CLARO;587
243;130;BATA PROMOCION;BAP0001;BLANCO;588
243;131;BATA PROMOCION;BAP0001;BL X AMA;589
243;132;BATA PROMOCION;BAP0001;BL X VER CLA;590
244;1;CHAQUETA MUJER COLECCION;CMC0001;N/A;591
244;2;CHAQUETA MUJER COLECCION;CMC0001;S;592
244;3;CHAQUETA MUJER COLECCION;CMC0001;M;593
244;4;CHAQUETA MUJER COLECCION;CMC0001;L;594
244;5;CHAQUETA MUJER COLECCION;CMC0001;XL;595
244;6;CHAQUETA MUJER COLECCION;CMC0001;10;596
244;7;CHAQUETA MUJER COLECCION;CMC0001;12;597
244;8;CHAQUETA MUJER COLECCION;CMC0001;14;598
244;9;CHAQUETA MUJER COLECCION;CMC0001;16;599
244;10;CHAQUETA MUJER COLECCION;CMC0001;18;600
244;11;CHAQUETA MUJER COLECCION;CMC0001;AMARILLO;601
244;12;CHAQUETA MUJER COLECCION;CMC0001;AZUL REY;602
244;13;CHAQUETA MUJER COLECCION;CMC0001;ROJO;603
244;14;CHAQUETA MUJER COLECCION;CMC0001;NARANJA;604
244;15;CHAQUETA MUJER COLECCION;CMC0001;VERDE;605
244;16;CHAQUETA MUJER COLECCION;CMC0001;BL X VER;606
244;17;CHAQUETA MUJER COLECCION;CMC0001;BL X AZU;607
244;18;CHAQUETA MUJER COLECCION;CMC0001;BL X NEG;608
244;19;CHAQUETA MUJER COLECCION;CMC0001;BL X ROJ;609
244;20;CHAQUETA MUJER COLECCION;CMC0001;AZUL OSCURO;610
244;21;CHAQUETA MUJER COLECCION;CMC0001;NEGRA;611
244;129;CHAQUETA MUJER COLECCION;CMC0001;VERDE CLARO;612
244;130;CHAQUETA MUJER COLECCION;CMC0001;BLANCO;613
244;131;CHAQUETA MUJER COLECCION;CMC0001;BL X AMA;614
244;132;CHAQUETA MUJER COLECCION;CMC0001;BL X VER CLA;615
245;1;CHAQUETA MUJER PROMOCION;CMP0001;N/A;616
245;2;CHAQUETA MUJER PROMOCION;CMP0001;S;617
245;3;CHAQUETA MUJER PROMOCION;CMP0001;M;618
245;4;CHAQUETA MUJER PROMOCION;CMP0001;L;619
245;5;CHAQUETA MUJER PROMOCION;CMP0001;XL;620
245;6;CHAQUETA MUJER PROMOCION;CMP0001;10;621
245;7;CHAQUETA MUJER PROMOCION;CMP0001;12;622
245;8;CHAQUETA MUJER PROMOCION;CMP0001;14;623
245;9;CHAQUETA MUJER PROMOCION;CMP0001;16;624
245;10;CHAQUETA MUJER PROMOCION;CMP0001;18;625
245;11;CHAQUETA MUJER PROMOCION;CMP0001;AMARILLO;626
245;12;CHAQUETA MUJER PROMOCION;CMP0001;AZUL REY;627
245;13;CHAQUETA MUJER PROMOCION;CMP0001;ROJO;628
245;14;CHAQUETA MUJER PROMOCION;CMP0001;NARANJA;629
245;15;CHAQUETA MUJER PROMOCION;CMP0001;VERDE;630
245;16;CHAQUETA MUJER PROMOCION;CMP0001;BL X VER;631
245;17;CHAQUETA MUJER PROMOCION;CMP0001;BL X AZU;632
245;18;CHAQUETA MUJER PROMOCION;CMP0001;BL X NEG;633
245;19;CHAQUETA MUJER PROMOCION;CMP0001;BL X ROJ;634
245;20;CHAQUETA MUJER PROMOCION;CMP0001;AZUL OSCURO;635
245;21;CHAQUETA MUJER PROMOCION;CMP0001;NEGRA;636
245;129;CHAQUETA MUJER PROMOCION;CMP0001;VERDE CLARO;637
245;130;CHAQUETA MUJER PROMOCION;CMP0001;BLANCO;638
245;131;CHAQUETA MUJER PROMOCION;CMP0001;BL X AMA;639
245;132;CHAQUETA MUJER PROMOCION;CMP0001;BL X VER CLA;640
246;1;BLUSA COLECCION;BLC0001;N/A;641
246;2;BLUSA COLECCION;BLC0001;S;642
246;3;BLUSA COLECCION;BLC0001;M;643
246;4;BLUSA COLECCION;BLC0001;L;644
246;5;BLUSA COLECCION;BLC0001;XL;645
246;6;BLUSA COLECCION;BLC0001;10;646
246;7;BLUSA COLECCION;BLC0001;12;647
246;8;BLUSA COLECCION;BLC0001;14;648
246;9;BLUSA COLECCION;BLC0001;16;649
246;10;BLUSA COLECCION;BLC0001;18;650
246;11;BLUSA COLECCION;BLC0001;AMARILLO;651
246;12;BLUSA COLECCION;BLC0001;AZUL REY;652
246;13;BLUSA COLECCION;BLC0001;ROJO;653
246;14;BLUSA COLECCION;BLC0001;NARANJA;654
246;15;BLUSA COLECCION;BLC0001;VERDE;655
246;16;BLUSA COLECCION;BLC0001;BL X VER;656
246;17;BLUSA COLECCION;BLC0001;BL X AZU;657
246;18;BLUSA COLECCION;BLC0001;BL X NEG;658
246;19;BLUSA COLECCION;BLC0001;BL X ROJ;659
246;20;BLUSA COLECCION;BLC0001;AZUL OSCURO;660
246;21;BLUSA COLECCION;BLC0001;NEGRA;661
246;129;BLUSA COLECCION;BLC0001;VERDE CLARO;662
246;130;BLUSA COLECCION;BLC0001;BLANCO;663
246;131;BLUSA COLECCION;BLC0001;BL X AMA;664
246;132;BLUSA COLECCION;BLC0001;BL X VER CLA;665
247;1;BLUSA PROMOCION;BLP0001;N/A;666
247;2;BLUSA PROMOCION;BLP0001;S;667
247;3;BLUSA PROMOCION;BLP0001;M;668
247;4;BLUSA PROMOCION;BLP0001;L;669
247;5;BLUSA PROMOCION;BLP0001;XL;670
247;6;BLUSA PROMOCION;BLP0001;10;671
247;7;BLUSA PROMOCION;BLP0001;12;672
247;8;BLUSA PROMOCION;BLP0001;14;673
247;9;BLUSA PROMOCION;BLP0001;16;674
247;10;BLUSA PROMOCION;BLP0001;18;675
247;11;BLUSA PROMOCION;BLP0001;AMARILLO;676
247;12;BLUSA PROMOCION;BLP0001;AZUL REY;677
247;13;BLUSA PROMOCION;BLP0001;ROJO;678
247;14;BLUSA PROMOCION;BLP0001;NARANJA;679
247;15;BLUSA PROMOCION;BLP0001;VERDE;680
247;16;BLUSA PROMOCION;BLP0001;BL X VER;681
247;17;BLUSA PROMOCION;BLP0001;BL X AZU;682
247;18;BLUSA PROMOCION;BLP0001;BL X NEG;683
247;19;BLUSA PROMOCION;BLP0001;BL X ROJ;684
247;20;BLUSA PROMOCION;BLP0001;AZUL OSCURO;685
247;21;BLUSA PROMOCION;BLP0001;NEGRA;686
247;129;BLUSA PROMOCION;BLP0001;VERDE CLARO;687
247;130;BLUSA PROMOCION;BLP0001;BLANCO;688
247;131;BLUSA PROMOCION;BLP0001;BL X AMA;689
247;132;BLUSA PROMOCION;BLP0001;BL X VER CLA;690
248;1;FALDA PROMOCION;FMP0001;N/A;691
248;2;FALDA PROMOCION;FMP0001;S;692
248;3;FALDA PROMOCION;FMP0001;M;693
248;4;FALDA PROMOCION;FMP0001;L;694
248;5;FALDA PROMOCION;FMP0001;XL;695
248;6;FALDA PROMOCION;FMP0001;10;696
248;7;FALDA PROMOCION;FMP0001;12;697
248;8;FALDA PROMOCION;FMP0001;14;698
248;9;FALDA PROMOCION;FMP0001;16;699
248;10;FALDA PROMOCION;FMP0001;18;700
248;11;FALDA PROMOCION;FMP0001;AMARILLO;701
248;12;FALDA PROMOCION;FMP0001;AZUL REY;702
248;13;FALDA PROMOCION;FMP0001;ROJO;703
248;14;FALDA PROMOCION;FMP0001;NARANJA;704
248;15;FALDA PROMOCION;FMP0001;VERDE;705
248;16;FALDA PROMOCION;FMP0001;BL X VER;706
248;17;FALDA PROMOCION;FMP0001;BL X AZU;707
248;18;FALDA PROMOCION;FMP0001;BL X NEG;708
248;19;FALDA PROMOCION;FMP0001;BL X ROJ;709
248;20;FALDA PROMOCION;FMP0001;AZUL OSCURO;710
248;21;FALDA PROMOCION;FMP0001;NEGRA;711
248;129;FALDA PROMOCION;FMP0001;VERDE CLARO;712
248;130;FALDA PROMOCION;FMP0001;BLANCO;713
248;131;FALDA PROMOCION;FMP0001;BL X AMA;714
248;132;FALDA PROMOCION;FMP0001;BL X VER CLA;715
249;1;PANTALON MUJER PROMOCION;PMP0001;N/A;716
249;2;PANTALON MUJER PROMOCION;PMP0001;S;717
249;3;PANTALON MUJER PROMOCION;PMP0001;M;718
249;4;PANTALON MUJER PROMOCION;PMP0001;L;719
249;5;PANTALON MUJER PROMOCION;PMP0001;XL;720
249;6;PANTALON MUJER PROMOCION;PMP0001;10;721
249;7;PANTALON MUJER PROMOCION;PMP0001;12;722
249;8;PANTALON MUJER PROMOCION;PMP0001;14;723
249;9;PANTALON MUJER PROMOCION;PMP0001;16;724
249;10;PANTALON MUJER PROMOCION;PMP0001;18;725
249;11;PANTALON MUJER PROMOCION;PMP0001;AMARILLO;726
249;12;PANTALON MUJER PROMOCION;PMP0001;AZUL REY;727
249;13;PANTALON MUJER PROMOCION;PMP0001;ROJO;728
249;14;PANTALON MUJER PROMOCION;PMP0001;NARANJA;729
249;15;PANTALON MUJER PROMOCION;PMP0001;VERDE;730
249;16;PANTALON MUJER PROMOCION;PMP0001;BL X VER;731
249;17;PANTALON MUJER PROMOCION;PMP0001;BL X AZU;732
249;18;PANTALON MUJER PROMOCION;PMP0001;BL X NEG;733
249;19;PANTALON MUJER PROMOCION;PMP0001;BL X ROJ;734
249;20;PANTALON MUJER PROMOCION;PMP0001;AZUL OSCURO;735
249;21;PANTALON MUJER PROMOCION;PMP0001;NEGRA;736
249;129;PANTALON MUJER PROMOCION;PMP0001;VERDE CLARO;737
249;130;PANTALON MUJER PROMOCION;PMP0001;BLANCO;738
249;131;PANTALON MUJER PROMOCION;PMP0001;BL X AMA;739
249;132;PANTALON MUJER PROMOCION;PMP0001;BL X VER CLA;740
250;1;SACO MUJER PROMOCION;SMC0001;N/A;741
250;2;SACO MUJER PROMOCION;SMC0001;S;742
250;3;SACO MUJER PROMOCION;SMC0001;M;743
250;4;SACO MUJER PROMOCION;SMC0001;L;744
250;5;SACO MUJER PROMOCION;SMC0001;XL;745
250;6;SACO MUJER PROMOCION;SMC0001;10;746
250;7;SACO MUJER PROMOCION;SMC0001;12;747
250;8;SACO MUJER PROMOCION;SMC0001;14;748
250;9;SACO MUJER PROMOCION;SMC0001;16;749
250;10;SACO MUJER PROMOCION;SMC0001;18;750
250;11;SACO MUJER PROMOCION;SMC0001;AMARILLO;751
250;12;SACO MUJER PROMOCION;SMC0001;AZUL REY;752
250;13;SACO MUJER PROMOCION;SMC0001;ROJO;753
250;14;SACO MUJER PROMOCION;SMC0001;NARANJA;754
250;15;SACO MUJER PROMOCION;SMC0001;VERDE;755
250;16;SACO MUJER PROMOCION;SMC0001;BL X VER;756
250;17;SACO MUJER PROMOCION;SMC0001;BL X AZU;757
250;18;SACO MUJER PROMOCION;SMC0001;BL X NEG;758
250;19;SACO MUJER PROMOCION;SMC0001;BL X ROJ;759
250;20;SACO MUJER PROMOCION;SMC0001;AZUL OSCURO;760
250;21;SACO MUJER PROMOCION;SMC0001;NEGRA;761
250;129;SACO MUJER PROMOCION;SMC0001;VERDE CLARO;762
250;130;SACO MUJER PROMOCION;SMC0001;BLANCO;763
250;131;SACO MUJER PROMOCION;SMC0001;BL X AMA;764
250;132;SACO MUJER PROMOCION;SMC0001;BL X VER CLA;765
251;1;ABRIGO MUJER PROMOCION;ABP0001;N/A;766
251;2;ABRIGO MUJER PROMOCION;ABP0001;S;767
251;3;ABRIGO MUJER PROMOCION;ABP0001;M;768
251;4;ABRIGO MUJER PROMOCION;ABP0001;L;769
251;5;ABRIGO MUJER PROMOCION;ABP0001;XL;770
251;6;ABRIGO MUJER PROMOCION;ABP0001;10;771
251;7;ABRIGO MUJER PROMOCION;ABP0001;12;772
251;8;ABRIGO MUJER PROMOCION;ABP0001;14;773
251;9;ABRIGO MUJER PROMOCION;ABP0001;16;774
251;10;ABRIGO MUJER PROMOCION;ABP0001;18;775
251;11;ABRIGO MUJER PROMOCION;ABP0001;AMARILLO;776
251;12;ABRIGO MUJER PROMOCION;ABP0001;AZUL REY;777
251;13;ABRIGO MUJER PROMOCION;ABP0001;ROJO;778
251;14;ABRIGO MUJER PROMOCION;ABP0001;NARANJA;779
251;15;ABRIGO MUJER PROMOCION;ABP0001;VERDE;780
251;16;ABRIGO MUJER PROMOCION;ABP0001;BL X VER;781
251;17;ABRIGO MUJER PROMOCION;ABP0001;BL X AZU;782
251;18;ABRIGO MUJER PROMOCION;ABP0001;BL X NEG;783
251;19;ABRIGO MUJER PROMOCION;ABP0001;BL X ROJ;784
251;20;ABRIGO MUJER PROMOCION;ABP0001;AZUL OSCURO;785
251;21;ABRIGO MUJER PROMOCION;ABP0001;NEGRA;786
251;129;ABRIGO MUJER PROMOCION;ABP0001;VERDE CLARO;787
251;130;ABRIGO MUJER PROMOCION;ABP0001;BLANCO;788
251;131;ABRIGO MUJER PROMOCION;ABP0001;BL X AMA;789
251;132;ABRIGO MUJER PROMOCION;ABP0001;BL X VER CLA;790
252;1;BLAZER MUJER PROMOCION;BZM0001;N/A;791
252;2;BLAZER MUJER PROMOCION;BZM0001;S;792
252;3;BLAZER MUJER PROMOCION;BZM0001;M;793
252;4;BLAZER MUJER PROMOCION;BZM0001;L;794
252;5;BLAZER MUJER PROMOCION;BZM0001;XL;795
252;6;BLAZER MUJER PROMOCION;BZM0001;10;796
252;7;BLAZER MUJER PROMOCION;BZM0001;12;797
252;8;BLAZER MUJER PROMOCION;BZM0001;14;798
252;9;BLAZER MUJER PROMOCION;BZM0001;16;799
252;10;BLAZER MUJER PROMOCION;BZM0001;18;800
252;11;BLAZER MUJER PROMOCION;BZM0001;AMARILLO;801
252;12;BLAZER MUJER PROMOCION;BZM0001;AZUL REY;802
252;13;BLAZER MUJER PROMOCION;BZM0001;ROJO;803
252;14;BLAZER MUJER PROMOCION;BZM0001;NARANJA;804
252;15;BLAZER MUJER PROMOCION;BZM0001;VERDE;805
252;16;BLAZER MUJER PROMOCION;BZM0001;BL X VER;806
252;17;BLAZER MUJER PROMOCION;BZM0001;BL X AZU;807
252;18;BLAZER MUJER PROMOCION;BZM0001;BL X NEG;808
252;19;BLAZER MUJER PROMOCION;BZM0001;BL X ROJ;809
252;20;BLAZER MUJER PROMOCION;BZM0001;AZUL OSCURO;810
252;21;BLAZER MUJER PROMOCION;BZM0001;NEGRA;811
252;129;BLAZER MUJER PROMOCION;BZM0001;VERDE CLARO;812
252;130;BLAZER MUJER PROMOCION;BZM0001;BLANCO;813
252;131;BLAZER MUJER PROMOCION;BZM0001;BL X AMA;814
252;132;BLAZER MUJER PROMOCION;BZM0001;BL X VER CLA;815
255;1;UNIFORME LIGA NINO;ULN0001;N/A;816
255;2;UNIFORME LIGA NINO;ULN0001;S;817
255;3;UNIFORME LIGA NINO;ULN0001;M;818
255;4;UNIFORME LIGA NINO;ULN0001;L;819
255;5;UNIFORME LIGA NINO;ULN0001;XL;820
255;6;UNIFORME LIGA NINO;ULN0001;10;821
255;7;UNIFORME LIGA NINO;ULN0001;12;822
255;8;UNIFORME LIGA NINO;ULN0001;14;823
255;9;UNIFORME LIGA NINO;ULN0001;16;824
255;10;UNIFORME LIGA NINO;ULN0001;18;825
255;11;UNIFORME LIGA NINO;ULN0001;AMARILLO;826
255;12;UNIFORME LIGA NINO;ULN0001;AZUL REY;827
255;13;UNIFORME LIGA NINO;ULN0001;ROJO;828
255;14;UNIFORME LIGA NINO;ULN0001;NARANJA;829
255;15;UNIFORME LIGA NINO;ULN0001;VERDE;830
255;16;UNIFORME LIGA NINO;ULN0001;BL X VER;831
255;17;UNIFORME LIGA NINO;ULN0001;BL X AZU;832
255;18;UNIFORME LIGA NINO;ULN0001;BL X NEG;833
255;19;UNIFORME LIGA NINO;ULN0001;BL X ROJ;834
255;20;UNIFORME LIGA NINO;ULN0001;AZUL OSCURO;835
255;21;UNIFORME LIGA NINO;ULN0001;NEGRA;836
255;129;UNIFORME LIGA NINO;ULN0001;VERDE CLARO;837
255;130;UNIFORME LIGA NINO;ULN0001;BLANCO;838
255;131;UNIFORME LIGA NINO;ULN0001;BL X AMA;839
255;132;UNIFORME LIGA NINO;ULN0001;BL X VER CLA;840
256;1;MEDIA FUTBOL SEMI-PROFESIONAL;MFC0001;N/A;841
256;2;MEDIA FUTBOL SEMI-PROFESIONAL;MFC0001;S;842
256;3;MEDIA FUTBOL SEMI-PROFESIONAL;MFC0001;M;843
256;4;MEDIA FUTBOL SEMI-PROFESIONAL;MFC0001;L;844
256;5;MEDIA FUTBOL SEMI-PROFESIONAL;MFC0001;XL;845
256;6;MEDIA FUTBOL SEMI-PROFESIONAL;MFC0001;10;846
256;7;MEDIA FUTBOL SEMI-PROFESIONAL;MFC0001;12;847
256;8;MEDIA FUTBOL SEMI-PROFESIONAL;MFC0001;14;848
256;9;MEDIA FUTBOL SEMI-PROFESIONAL;MFC0001;16;849
256;10;MEDIA FUTBOL SEMI-PROFESIONAL;MFC0001;18;850
256;11;MEDIA FUTBOL SEMI-PROFESIONAL;MFC0001;AMARILLO;851
256;12;MEDIA FUTBOL SEMI-PROFESIONAL;MFC0001;AZUL REY;852
256;13;MEDIA FUTBOL SEMI-PROFESIONAL;MFC0001;ROJO;853
256;14;MEDIA FUTBOL SEMI-PROFESIONAL;MFC0001;NARANJA;854
256;15;MEDIA FUTBOL SEMI-PROFESIONAL;MFC0001;VERDE;855
256;16;MEDIA FUTBOL SEMI-PROFESIONAL;MFC0001;BL X VER;856
256;17;MEDIA FUTBOL SEMI-PROFESIONAL;MFC0001;BL X AZU;857
256;18;MEDIA FUTBOL SEMI-PROFESIONAL;MFC0001;BL X NEG;858
256;19;MEDIA FUTBOL SEMI-PROFESIONAL;MFC0001;BL X ROJ;859
256;20;MEDIA FUTBOL SEMI-PROFESIONAL;MFC0001;AZUL OSCURO;860
256;21;MEDIA FUTBOL SEMI-PROFESIONAL;MFC0001;NEGRA;861
256;129;MEDIA FUTBOL SEMI-PROFESIONAL;MFC0001;VERDE CLARO;862
256;130;MEDIA FUTBOL SEMI-PROFESIONAL;MFC0001;BLANCO;863
256;131;MEDIA FUTBOL SEMI-PROFESIONAL;MFC0001;BL X AMA;864
256;132;MEDIA FUTBOL SEMI-PROFESIONAL;MFC0001;BL X VER CLA;865
257;1;CHAQUETA EQUIPO COLECCION;CHE0001;N/A;866
257;2;CHAQUETA EQUIPO COLECCION;CHE0001;S;867
257;3;CHAQUETA EQUIPO COLECCION;CHE0001;M;868
257;4;CHAQUETA EQUIPO COLECCION;CHE0001;L;869
257;5;CHAQUETA EQUIPO COLECCION;CHE0001;XL;870
257;6;CHAQUETA EQUIPO COLECCION;CHE0001;10;871
257;7;CHAQUETA EQUIPO COLECCION;CHE0001;12;872
257;8;CHAQUETA EQUIPO COLECCION;CHE0001;14;873
257;9;CHAQUETA EQUIPO COLECCION;CHE0001;16;874
257;10;CHAQUETA EQUIPO COLECCION;CHE0001;18;875
257;11;CHAQUETA EQUIPO COLECCION;CHE0001;AMARILLO;876
257;12;CHAQUETA EQUIPO COLECCION;CHE0001;AZUL REY;877
257;13;CHAQUETA EQUIPO COLECCION;CHE0001;ROJO;878
257;14;CHAQUETA EQUIPO COLECCION;CHE0001;NARANJA;879
